text,is_directive
¿<h4><a name="extension">Platform Extension</a></h4>\n\nA Java virtual machine implementation may add its platform extension to\nthe management interface by defining platform-dependent\ninterfaces that extend the standard management interfaces to include\nplatform-specific metrics and management operations.  \n¿,1
¿The static factory methods in the <tt>ManagementFactory</tt> class will\nreturn the MBeans with the platform extension.\n\n¿,0
¿<p>\nIt is recommended to name the platform-specific attributes with\na vendor-specific prefix such as the vendor's name to\navoid collisions of the attribute name between the future extension\nto the standard management interface and the platform extension.\n¿,1
¿If the future extension to the standard management interface defines\na new attribute for a management interface and the attribute name\nis happened to be same as some vendor-specific attribute's name,\nthe applications accessing that vendor-specific attribute would have\nto be modified to cope with versioning and compatibility issues.\n\n¿,0
¿<p>Below is an example showing how to access a platform-specific\nattribute from Sun's implementation of the <tt>RuntimeMXBean</tt>.\n\n¿,0
¿<p>\n1) Direct access to the Sun-specific MXBean interface\n<blockquote><pre>\n   com.sun.management.RuntimeMXBean mxbean = \n       (com.sun.management.RuntimeMXBean) ManagementFactory.getRuntimeMXBean();\n\n   // Get the standard attribute "VmVendor"\n   String vendor = mxbean.getVmVendor();\n\n   // Get the platform-specific attribute "Bar"\n   BarType bar = mxbean.getBar();\n\n</pre>\n</blockquote>\n\n<p>\n2) Access the Sun-specific MXBean interface via <tt>MBeanServer</tt>\n\n<blockquote><pre>\n   MBeanServerConnection mbs;\n\n   // Connect to a running JVM (or itself) and get MBeanServerConnection\n   // that has the JVM MXBeans registered in it\n   ...\n\n   ¿,0
¿try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute "VmVendor"\n       String vendor = (String) mbs.getAttribute(oname, "VmVendor");\n\n       // Check if this MXBean contains Sun's extension\n       if (mbs.isInstanceOf(oname, "com.sun.management.RuntimeMXBean")) {\n           // Get platform-specific attribute "Bar"\n           BarType bar = (String) mbs.getAttribute(oname, "Bar");\n       }\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer methods\n       ...\n   ¿,1
¿}\n\n</pre></blockquote>\n\n<p> Unless otherwise noted, passing a <tt>null</tt> argument to a constructor\nor method in any class or interface in this package will cause a {¿,1
¿@link\njava.lang.NullPointerException NullPointerException} to be thrown.\n\n¿,0
¿<p> The java.lang.management API is thread-safe.\n\n¿,1
¿@see <a href="../../../javax/management/package-summary.html">\n     JMX Specification.</a>\n\n¿,0
¿@author  Mandy Chung\n¿,0
¿@version 1.15, 04/02/10\n¿,0
¿@since   1.5\n\n¿,0
¿\n\nProvides classes and interfaces for handling text, dates, numbers, and messages\nin a manner independent of natural languages.  This means your main application\nor applet can be written to be language-independent, and it can rely upon\nseparate, dynamically-linked localized resources. This allows the flexibility\nof adding localizations for new localizations at any time.\n<p>\nThese classes are capable of formatting dates, numbers, and messages, parsing;\nsearching and sorting strings; and iterating over characters, words, sentences,\nand line breaks.  This package contains three main groups of classes and\ninterfaces:\n<ul>\n<li>Classes for iteration over text\n<li>Classes for formatting and parsing\n<li>Classes for string collation\n</ul>\n<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  <li><a href="">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href="">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since JDK1.1\n¿,0
¿\n\nProvides classes and interfaces for handling text, dates, numbers, and messages\nin a manner independent of natural languages.  ¿,0
¿This means your main application\nor applet can be written to be language-independent, and it can rely upon\nseparate, dynamically-linked localized resources. ¿,0
¿This allows the flexibility\nof adding localizations for new localizations at any time.\n¿,0
¿<p>\nThese classes are capable of formatting dates, numbers, and messages, parsing;\nsearching and sorting strings; and iterating over characters, words, sentences,\nand line breaks.  ¿,0
¿This package contains three main groups of classes and\ninterfaces:\n<ul>\n¿,0
¿<li>Classes for iteration over text\n¿,0
¿<li>Classes for formatting and parsing\n¿,0
¿<li>Classes for string collation\n</ul>\n¿,0
¿<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  ¿,0
¿<li><a href="">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n¿,0
¿<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ¿,0
¿<li><a href="">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n¿,0
¿-->\n\n¿,0
¿@since JDK1.1\n¿,0
¿\nService provider classes for the classes in the java.text package.\n<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  <li><a href="">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href="">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since 1.6\n¿,0
¿\nService provider classes for the classes in the java.text package.\n¿,0
¿<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  ¿,0
¿<li><a href="">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n¿,0
¿<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ¿,0
¿<li><a href="">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n¿,0
¿-->\n\n¿,0
¿@since 1.6\n¿,0
¿\n\nProvides the API for accessing and processing data stored in a \ndata source (usually a relational database) using the \nJava<sup><font size=-2>TM</font></sup> programming language. \nThis API includes a framework whereby different\ndrivers can be installed dynamically to access different data sources.\nAlthough the JDBC<sup><font size=-2>TM</font></sup> API is mainly geared \nto passing SQL statements to a database, it provides for reading and\nwriting data from any data source with a tabular format.\nThe reader/writer facility, available through the \n<code>javax.sql.RowSet</code> group of interfaces, can be customized to\nuse and update data from a spread sheet, flat file, or any other tabular \ndata source.\n<P>\n<h2>What the JDBC<sup><font size=-2>TM</font></sup> 4.0 API Includes</h2>\nThe JDBC<sup><font size=-2>TM</font></sup> 4.0 API includes both\nthe <code>java.sql</code> package, referred to as the JDBC core API,\nand the <code>javax.sql</code> package, referred to as the JDBC Optional\nPackage API. This complete JDBC API\nis included in the Java<sup><font size=-2>TM</font></sup>  \nStandard Edition (Java SE<sup><font size=-2>TM</font></sup>), version 6.  \nThe <code>javax.sql</code> package extends the functionality of the JDBC API \nfrom a client-side API to a server-side API, and it is an essential part\nof the Java<sup><font size=-2>TM</font></sup>  Enterprise Edition\n(Java EE<sup><font size=-2>TM</font></sup>) technology. \n<P>\n<h2>Versions</h2>\nThe JDBC 4.0 API incorporates all of the previous JDBC API versions:\n<UL>\n <LI> The JDBC 3.0 API\n <LI> The JDBC 2.1 core API\n <LI> The JDBC 2.0 Optional Package API<br>\n      (Note that the JDBC 2.1 core API and the JDBC 2.0 Optional Package\n      API together are referred to as the JDBC 2.0 API.)\n <LI> The JDBC 1.2 API\n <LI> The JDBC 1.0 API\n</UL>\n<P>\nClasses, interfaces, methods, fields, constructors, and exceptions \nhave the following "since" tags that indicate when they were introduced \ninto the Java platform. When these "since" tags are used in\nJavadoc<sup><font size=-2>TM</font></sup> comments for the JDBC API,\nthey indicate the following:\n<UL>\n <LI>Since 1.6 -- new in the JDBC 4.0 API and part of the Java SE platform, \n     version 6\n <LI>Since 1.4 -- new in the JDBC 3.0 API and part of the J2SE platform, \n     version 1.4\n <LI>Since 1.2 -- new in the JDBC 2.0 API and part of the J2SE platform, \n     version 1.2\n <LI>Since 1.1 or no "since" tag -- in the original JDBC 1.0 API and part of\n      the JDK<sup><font size=-2>TM</font></sup>, version 1.1\n</UL>\n<P>\n<b>NOTE:</b> Many of the new features are optional; consequently, there is \nsome variation in drivers and the features they support. Always \ncheck your driver's documentation to see whether it supports a feature before\nyou try to use it.\n<P>\n<b>NOTE:</b> The class <code>SQLPermission</code> was added in the\nJava<sup><font size=-2>TM</font></sup> 2 SDK, Standard Edition, \nversion 1.3 release. This class is used to prevent unauthorized\naccess to the logging stream associated with the <code>DriverManager</code>,\nwhich may contain information such as table names, column data, and so on.\n<p>\n\n<h2>What the <code>java.sql</code> Package Contains</h2>\nThe <code>java.sql</code> package contains API for the following:\n<UL>\n  <LI>Making a connection with a database via the <code>DriverManager</code> facility\n  <UL>\n	 <LI><code>DriverManager</code> class -- makes a connection with a driver\n	 <LI><code>SQLPermission</code> class -- provides permission when code\n                  running within a Security Manager, such as an applet,\n                  attempts to set up a logging stream through the\n                  <code>DriverManager</code>\n	 <LI><code>Driver</code> interface -- provides the API for registering\n             and connecting drivers based on JDBC technology ("JDBC drivers"); \n             generally used only by the <code>DriverManager</code> class\n	 <LI><code>DriverPropertyInfo</code> class -- provides properties for a\n             JDBC driver; not used by the general user\n  </UL>\n  <LI>Sending SQL statements to a database\n  <UL>\n	 <LI><code>Statement</code> --  used to send basic SQL statements\n	 <LI><code>PreparedStatement</code> --  used to send prepared statements or \n              basic SQL statements (derived from <code>Statement</code>)\n	 <LI><code>CallableStatement</code> --  used to call database stored \n              procedures (derived from <code>PreparedStatement</code>)\n	 <LI><code>Connection</code> interface --  provides methods for creating\n             statements and managing connections and their properties\n	 <LI><code>Savepoint</code> --  provides savepoints in a transaction\n\n  </UL>\n  <LI>Retrieving and updating the results of a query\n  <UL>\n	 <LI><code>ResultSet</code> interface\n  </UL>\n  <LI>Standard mappings for SQL types to classes and interfaces in the \n      Java programming language\n  <UL>\n	 <LI><code>Array</code> interface -- mapping for SQL <code>ARRAY</code> \n	 <LI><code>Blob</code> interface -- mapping for SQL <code>BLOB</code> \n	 <LI><code>Clob</code> interface -- mapping for SQL <code>CLOB</code>\n	 <LI><code>Date</code> class -- mapping for SQL <code>DATE</code> \n	  <LI><code>NClob</code> interface -- mapping for SQL <code>NCLOB</code>\n	 <LI><code>Ref</code> interface -- mapping for SQL <code>REF</code> \n	  <LI><code>RowId</code> interface -- mapping for SQL <code>ROWID</code>\n	 <LI><code>Struct</code> interface -- mapping for SQL <code>STRUCT</code> \n	  <LI><code>SQLXML</code> interface -- mapping for SQL <code>XML</code>\n	 <LI><code>Time</code> class -- mapping for SQL <code>TIME</code> \n	 <LI><code>Timestamp</code> class -- mapping for SQL <code>TIMESTAMP</code> \n	 <LI><code>Types</code> class -- provides constants for SQL types\n  </UL>\n  <LI>Custom mapping an SQL user-defined type (UDT) to a class in the\n	  Java programming language\n  <UL>\n	 <LI><code>SQLData</code> interface -- specifies the mapping of\n              a UDT to an instance of this class\n	 <LI><code>SQLInput</code> interface -- provides methods for reading\n              UDT attributes from a stream\n	 <LI><code>SQLOutput</code> interface -- provides methods for writing\n              UDT attributes back to a stream\n  </UL>\n  <LI>Metadata\n  <UL>\n	 <LI><code>DatabaseMetaData</code> interface -- provides information\n              about the database\n	 <LI><code>ResultSetMetaData</code> interface -- provides information\n              about the columns of a <code>ResultSet</code> object\n	 <LI><code>ParameterMetaData</code> interface -- provides information\n              about the parameters to <code>PreparedStatement</code> commands\n  </UL>\n  <LI>Exceptions\n	<UL>\n	  <LI><code>SQLException</code> -- thrown by most methods when there\n		 is a problem accessing data and by some methods for other reasons\n	  <LI><code>SQLWarning</code> -- thrown to indicate a warning\n	  <LI><code>DataTruncation</code> -- thrown to indicate that data may have\n     	  been truncated\n	  <LI><code>BatchUpdateException</code> -- thrown to indicate that not all\n		 commands in a batch update executed successfully\n	</UL>\n</UL>\n<P>\n<h3><code>java.sql</code> and <code>javax.sql</code> Features Introduced in the JDBC 4.0 API</h3>\n<UL>\n  <LI>auto java.sql.Driver discovery -- no longer need to load a \n<code>java.sql.Driver</code> class via <code>Class.forName</code>\n <LI>National Character Set support added\n <li>Support added for the SQL:2003 XML data type\n <lI>SQLException enhancements -- Added support for cause chaining; New SQLExceptions\n added for common SQLState class value codes\n <li>Enhanced Blob/Clob functionality -- Support provided to create and free a Blob/Clob instance\n as well as additional methods added to improve accessiblity\n <li>Support added for accessing a SQL ROWID\n <li>Support added to allow a JDBC application to access an instance of a JDBC resource\n that has been wrapped by a vendor, usually in an application server or connection \n pooling environment.\n <li>Availability to be notfied when a <code>PreparedStatement</code> that is associated\n with a <code>PooledConnection</code> has been closed or the driver determines is invalid\n \n \n</UL>\n<P>\n<P>\n<h3><code>java.sql</code> and <code>javax.sql</code> Features Introduced in the JDBC 3.0 API</h3>\n<UL>\n  <LI>Pooled statements -- reuse of statements associated with a pooled \n       connection\n  <LI>Savepoints -- allow a transaction to be rolled back to a designated\n      savepoint\n  <LI>Properties defined for <code>ConnectionPoolDataSource</code> -- specify\n      how connections are to be pooled\n  <LI>Metadata for parameters of a <code>PreparedStatement</code> object\n  <LI>Ability to retrieve values from automatically generated columns\n  <LI>Ability to have multiple <code>ResultSet</code> objects \n       returned from <code>CallableStatement</code> objects open at the\n      same time\n  <LI>Ability to identify parameters to <code>CallableStatement</code>\n      objects by name as well as by index\n  <LI><code>ResultSet</code> holdability -- ability to specify whether cursors\n      should be held open or closed at the end of a transaction\n  <LI>Ability to retrieve and update the SQL structured type instance that a\n      <code>Ref</code> object references\n  <LI>Ability to programmatically update <code>BLOB</code>,\n      <code>CLOB</code>, <code>ARRAY</code>, and <code>REF</code> values.\n  <LI>Addition of the <code>java.sql.Types.DATALINK</code> data type -- \n      allows JDBC drivers access to objects stored outside a data source\n  <LI>Addition of metadata for retrieving SQL type hierarchies\n</UL>\n<P>\n<h3><code>java.sql</code> Features Introduced in the JDBC 2.1 Core API</h3>\n<UL>\n  <LI>Scrollable result sets--using new methods in the <code>ResultSet</code>\n	  interface that allow the cursor to be moved to a particular row or to a\n	  position relative to its current position\n  <LI>Batch updates\n  <LI>Programmatic updates--using <code>ResultSet</code> updater methods\n  <LI>New data types--interfaces mapping the SQL3 data types\n  <LI>Custom mapping of user-defined types (UDTs)\n  <LI>Miscellaneous features, including performance hints, the use of character\n	  streams, full precision for <code>java.math.BigDecimal</code> values,\n	  additional security, and\n	  support for time zones in date, time, and timestamp values. \n</UL>\n<P>\n<h3><code>javax.sql</code> Features Introduced in the JDBC 2.0 Optional\nPackage API</h3>\n<UL>\n  <LI>The <code>DataSource</code> interface as a means of making a connection.  The\n      Java Naming and Directory Interface<sup><font size=-2>TM</font></sup>\n      (JNDI) is used for registering a <code>DataSource</code> object with a \n      naming service and also for  retrieving it.\n  <LI>Pooled connections -- allowing connections to be used and reused\n  <LI>Distributed transactions -- allowing a transaction to span diverse\n      DBMS servers\n  <LI><code>RowSet</code> technology -- providing a convenient means of\n       handling and passing data\n</UL>\n<P>\n<P>\n<h3>Custom Mapping of UDTs</h3>\nA user-defined type (UDT) defined in SQL can be mapped to a class in the Java\nprogramming language. An SQL structured type or an SQL <code>DISTINCT</code>\ntype are the UDTs that may be custom mapped.  The following three\nsteps set up a custom mapping:\n<ol>\n  <li>Defining the SQL structured type or <code>DISTINCT</code> type in SQL\n  <li>Defining the class in the Java programming language to which the\n	  SQL UDT will be mapped.  This class must implement the\n	  <code>SQLData</code> interface.\n  <li>Making an entry in a <code>Connection</code> object's type map\n      that contains two things:\n   <ul>\n       <li>the fully-qualified SQL name of the UDT\n       <li>the <code>Class</code> object for the class that implements the \n           <code>SQLData</code> interface\n   </ul>\n</ol>\n<p>\nWhen these are in place for a UDT, calling the methods\n<code>ResultSet.getObject</code> or <code>CallableStatement.getObject</code> \non that UDT will automatically retrieve the custom mapping for it. Also, the\n<code>PreparedStatement.setObject</code> method will automatically map the\nobject back to its SQL type to store it in the data source.\n\n<h2>Package Specification</h2>\n\n<ul>\n  <li><a href="http://java.sun.com/products/jdbc/download.html">Specification \n      of the JDBC 4.0 API</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\n<ul>\n  <li><a href="../../../technotes/guides/jdbc/getstart/GettingStartedTOC.fm.html">Getting Started</a>--overviews of the major interfaces\n<P>\n  <li><a href="http://java.sun.com/docs/books/tutorial/jdbc">Chapters on the JDBC \n     API</a>--from the online version of <i>The Java Tutorial Continued</i>\n<P>\n  <li><a href="http://java.sun.com/docs/books/jdbc">\n<i>JDBC<sup><font size=-2>TM</font></sup>API Tutorial and Reference, \nThird Edition</i></a>--\na complete reference and tutorial for the JDBC 3.0 API\n</ul>\n<P>\n@since 1.1\n¿,1
¿\n\nProvides the API for accessing and processing data stored in a \ndata source (usually a relational database) using the \nJava<sup><font size=-2>TM</font></sup> programming language. \n¿,0
¿This API includes a framework whereby different\ndrivers can be installed dynamically to access different data sources.\n¿,0
¿Although the JDBC<sup><font size=-2>TM</font></sup> API is mainly geared \nto passing SQL statements to a database, it provides for reading and\nwriting data from any data source with a tabular format.\n¿,0
¿The reader/writer facility, available through the \n<code>javax.sql.RowSet</code> group of interfaces, can be customized to\nuse and update data from a spread sheet, flat file, or any other tabular \ndata source.\n¿,0
¿<P>\n<h2>What the JDBC<sup><font size=-2>TM</font></sup> 4.0 API Includes</h2>\nThe JDBC<sup><font size=-2>TM</font></sup> 4.0 API includes both\nthe <code>java.sql</code> package, referred to as the JDBC core API,\nand the <code>javax.sql</code> package, referred to as the JDBC Optional\nPackage API. ¿,0
¿This complete JDBC API\nis included in the Java<sup><font size=-2>TM</font></sup>  \nStandard Edition (Java SE<sup><font size=-2>TM</font></sup>), version 6.  \n¿,0
¿The <code>javax.sql</code> package extends the functionality of the JDBC API \nfrom a client-side API to a server-side API, and it is an essential part\nof the Java<sup><font size=-2>TM</font></sup>  Enterprise Edition\n(Java EE<sup><font size=-2>TM</font></sup>) technology. \n¿,1
¿<P>\n<h2>Versions</h2>\nThe JDBC 4.0 API incorporates all of the previous JDBC API versions:\n<UL>\n ¿,0
¿<LI> The JDBC 3.0 API\n ¿,0
¿<LI> The JDBC 2.1 core API\n ¿,0
¿<LI> The JDBC 2.0 Optional Package API<br>\n      (Note that the JDBC 2.1 core API and the JDBC 2.0 Optional Package\n      API together are referred to as the JDBC 2.0 API.)\n ¿,1
¿<LI> The JDBC 1.2 API\n ¿,0
¿<LI> The JDBC 1.0 API\n</UL>\n¿,0
¿<P>\nClasses, interfaces, methods, fields, constructors, and exceptions \nhave the following "since" tags that indicate when they were introduced \ninto the Java platform. ¿,0
¿When these "since" tags are used in\nJavadoc<sup><font size=-2>TM</font></sup> comments for the JDBC API,\nthey indicate the following:\n<UL>\n ¿,0
¿<LI>Since 1.6 -- new in the JDBC 4.0 API and part of the Java SE platform, \n     version 6\n ¿,0
¿<LI>Since 1.4 -- new in the JDBC 3.0 API and part of the J2SE platform, \n     version 1.4\n ¿,0
¿<LI>Since 1.2 -- new in the JDBC 2.0 API and part of the J2SE platform, \n     version 1.2\n ¿,0
¿<LI>Since 1.1 or no "since" tag -- in the original JDBC 1.0 API and part of\n      the JDK<sup><font size=-2>TM</font></sup>, version 1.1\n</UL>\n¿,0
¿<P>\n<b>NOTE:</b> Many of the new features are optional; consequently, there is \nsome variation in drivers and the features they support. ¿,1
¿Always \ncheck your driver's documentation to see whether it supports a feature before\nyou try to use it.\n¿,1
¿<P>\n<b>NOTE:</b> The class <code>SQLPermission</code> was added in the\nJava<sup><font size=-2>TM</font></sup> 2 SDK, Standard Edition, \nversion 1.3 release. ¿,1
¿This class is used to prevent unauthorized\naccess to the logging stream associated with the <code>DriverManager</code>,\nwhich may contain information such as table names, column data, and so on.\n¿,1
¿<p>\n\n<h2>What the <code>java.sql</code> Package Contains</h2>\nThe <code>java.sql</code> package contains API for the following:\n<UL>\n  ¿,0
¿<LI>Making a connection with a database via the <code>DriverManager</code> facility\n  <UL>\n	 ¿,0
¿<LI><code>DriverManager</code> class -- makes a connection with a driver\n	 ¿,0
¿<LI><code>SQLPermission</code> class -- provides permission when code\n                  running within a Security Manager, such as an applet,\n                  attempts to set up a logging stream through the\n                  <code>DriverManager</code>\n	 ¿,0
¿<LI><code>Driver</code> interface -- provides the API for registering\n             and connecting drivers based on JDBC technology ("JDBC drivers"); \n             generally used only by the <code>DriverManager</code> class\n	 ¿,1
¿<LI><code>DriverPropertyInfo</code> class -- provides properties for a\n             JDBC driver; not used by the general user\n  </UL>\n  ¿,0
¿<LI>Sending SQL statements to a database\n  <UL>\n	 ¿,0
¿<LI><code>Statement</code> --  used to send basic SQL statements\n	 ¿,0
¿<LI><code>PreparedStatement</code> --  used to send prepared statements or \n              basic SQL statements (derived from <code>Statement</code>)\n	 ¿,0
¿<LI><code>CallableStatement</code> --  used to call database stored \n              procedures (derived from <code>PreparedStatement</code>)\n	 ¿,1
¿<LI><code>Connection</code> interface --  provides methods for creating\n             statements and managing connections and their properties\n	 ¿,0
¿<LI><code>Savepoint</code> --  provides savepoints in a transaction\n\n  </UL>\n  ¿,0
¿<LI>Retrieving and updating the results of a query\n  <UL>\n	 ¿,0
¿<LI><code>ResultSet</code> interface\n  </UL>\n  ¿,0
¿<LI>Standard mappings for SQL types to classes and interfaces in the \n      Java programming language\n  <UL>\n	 ¿,0
¿<LI><code>Array</code> interface -- mapping for SQL <code>ARRAY</code> \n	 ¿,0
¿<LI><code>Blob</code> interface -- mapping for SQL <code>BLOB</code> \n	 ¿,0
¿<LI><code>Clob</code> interface -- mapping for SQL <code>CLOB</code>\n	 ¿,0
¿<LI><code>Date</code> class -- mapping for SQL <code>DATE</code> \n	  ¿,0
¿<LI><code>NClob</code> interface -- mapping for SQL <code>NCLOB</code>\n	 ¿,0
¿<LI><code>Ref</code> interface -- mapping for SQL <code>REF</code> \n	  ¿,0
¿<LI><code>RowId</code> interface -- mapping for SQL <code>ROWID</code>\n	 ¿,0
¿<LI><code>Struct</code> interface -- mapping for SQL <code>STRUCT</code> \n	  ¿,0
¿<LI><code>SQLXML</code> interface -- mapping for SQL <code>XML</code>\n	 ¿,0
¿<LI><code>Time</code> class -- mapping for SQL <code>TIME</code> \n	 ¿,0
¿<LI><code>Timestamp</code> class -- mapping for SQL <code>TIMESTAMP</code> \n	 ¿,0
¿<LI><code>Types</code> class -- provides constants for SQL types\n  </UL>\n  ¿,0
¿<LI>Custom mapping an SQL user-defined type (UDT) to a class in the\n	  Java programming language\n  <UL>\n	 ¿,0
¿<LI><code>SQLData</code> interface -- specifies the mapping of\n              a UDT to an instance of this class\n	 ¿,0
¿<LI><code>SQLInput</code> interface -- provides methods for reading\n              UDT attributes from a stream\n	 ¿,0
¿<LI><code>SQLOutput</code> interface -- provides methods for writing\n              UDT attributes back to a stream\n  </UL>\n  ¿,0
¿<LI>Metadata\n  <UL>\n	 ¿,0
¿<LI><code>DatabaseMetaData</code> interface -- provides information\n              about the database\n	 ¿,0
¿<LI><code>ResultSetMetaData</code> interface -- provides information\n              about the columns of a <code>ResultSet</code> object\n	 ¿,0
¿<LI><code>ParameterMetaData</code> interface -- provides information\n              about the parameters to <code>PreparedStatement</code> commands\n  </UL>\n  ¿,0
¿<LI>Exceptions\n	<UL>\n	  ¿,0
¿<LI><code>SQLException</code> -- thrown by most methods when there\n		 is a problem accessing data and by some methods for other reasons\n	  ¿,0
¿<LI><code>SQLWarning</code> -- thrown to indicate a warning\n	  ¿,1
¿<LI><code>DataTruncation</code> -- thrown to indicate that data may have\n     	  been truncated\n	  ¿,1
¿<LI><code>BatchUpdateException</code> -- thrown to indicate that not all\n		 commands in a batch update executed successfully\n	</UL>\n¿,0
¿</UL>\n¿,0
¿<P>\n<h3><code>java.sql</code> and <code>javax.sql</code> Features Introduced in the JDBC 4.0 API</h3>\n<UL>\n  ¿,0
¿<LI>auto java.sql.Driver discovery -- no longer need to load a \n<code>java.sql.Driver</code> class via <code>Class.forName</code>\n ¿,0
¿<LI>National Character Set support added\n ¿,0
¿<li>Support added for the SQL:2003 XML data type\n ¿,0
¿<lI>SQLException enhancements -- Added support for cause chaining; New SQLExceptions\n added for common SQLState class value codes\n ¿,0
¿<li>Enhanced Blob/Clob functionality -- Support provided to create and free a Blob/Clob instance\n as well as additional methods added to improve accessiblity\n ¿,1
¿<li>Support added for accessing a SQL ROWID\n ¿,0
¿<li>Support added to allow a JDBC application to access an instance of a JDBC resource\n that has been wrapped by a vendor, usually in an application server or connection \n pooling environment.\n ¿,0
¿<li>Availability to be notfied when a <code>PreparedStatement</code> that is associated\n with a <code>PooledConnection</code> has been closed or the driver determines is invalid\n \n \n</UL>\n¿,0
¿<P>\n<P>\n<h3><code>java.sql</code> and <code>javax.sql</code> Features Introduced in the JDBC 3.0 API</h3>\n<UL>\n  ¿,0
¿<LI>Pooled statements -- reuse of statements associated with a pooled \n       connection\n  ¿,0
¿<LI>Savepoints -- allow a transaction to be rolled back to a designated\n      savepoint\n  ¿,0
¿<LI>Properties defined for <code>ConnectionPoolDataSource</code> -- specify\n      how connections are to be pooled\n  ¿,0
¿<LI>Metadata for parameters of a <code>PreparedStatement</code> object\n  ¿,0
¿<LI>Ability to retrieve values from automatically generated columns\n  ¿,0
¿<LI>Ability to have multiple <code>ResultSet</code> objects \n       returned from <code>CallableStatement</code> objects open at the\n      same time\n  ¿,1
¿<LI>Ability to identify parameters to <code>CallableStatement</code>\n      objects by name as well as by index\n  ¿,1
¿<LI><code>ResultSet</code> holdability -- ability to specify whether cursors\n      should be held open or closed at the end of a transaction\n  ¿,1
¿<LI>Ability to retrieve and update the SQL structured type instance that a\n      <code>Ref</code> object references\n  ¿,0
¿<LI>Ability to programmatically update <code>BLOB</code>,\n      <code>CLOB</code>, <code>ARRAY</code>, and <code>REF</code> values.\n  ¿,0
¿<LI>Addition of the <code>java.sql.Types.DATALINK</code> data type -- \n      allows JDBC drivers access to objects stored outside a data source\n  ¿,1
¿<LI>Addition of metadata for retrieving SQL type hierarchies\n</UL>\n¿,1
¿<P>\n<h3><code>java.sql</code> Features Introduced in the JDBC 2.1 Core API</h3>\n<UL>\n  ¿,0
¿<LI>Scrollable result sets--using new methods in the <code>ResultSet</code>\n	  interface that allow the cursor to be moved to a particular row or to a\n	  position relative to its current position\n  ¿,0
¿<LI>Batch updates\n  ¿,0
¿<LI>Programmatic updates--using <code>ResultSet</code> updater methods\n  ¿,0
¿<LI>New data types--interfaces mapping the SQL3 data types\n  ¿,0
¿<LI>Custom mapping of user-defined types (UDTs)\n  ¿,0
¿<LI>Miscellaneous features, including performance hints, the use of character\n	  streams, full precision for <code>java.math.BigDecimal</code> values,\n	  additional security, and\n	  support for time zones in date, time, and timestamp values. \n¿,1
¿</UL>\n¿,0
¿<P>\n<h3><code>javax.sql</code> Features Introduced in the JDBC 2.0 Optional\nPackage API</h3>\n<UL>\n  ¿,0
¿<LI>The <code>DataSource</code> interface as a means of making a connection.  ¿,0
¿The\n      Java Naming and Directory Interface<sup><font size=-2>TM</font></sup>\n      (JNDI) is used for registering a <code>DataSource</code> object with a \n      naming service and also for  retrieving it.\n  ¿,0
¿<LI>Pooled connections -- allowing connections to be used and reused\n  ¿,0
¿<LI>Distributed transactions -- allowing a transaction to span diverse\n      DBMS servers\n  ¿,0
¿<LI><code>RowSet</code> technology -- providing a convenient means of\n       handling and passing data\n</UL>\n¿,0
¿<P>\n<P>\n<h3>Custom Mapping of UDTs</h3>\nA user-defined type (UDT) defined in SQL can be mapped to a class in the Java\nprogramming language. ¿,0
¿An SQL structured type or an SQL <code>DISTINCT</code>\ntype are the UDTs that may be custom mapped.  ¿,1
¿The following three\nsteps set up a custom mapping:\n<ol>\n  ¿,0
