@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'<p> Each reference-object type is implemented by a subclass of the abstract\nbase <code>{',directive
'An instance of one of\nthese subclasses encapsulates a single reference to a particular object, called\nthe <em>referent</em>.  ',directive
'A\nprogram may further subclass these subclasses, adding whatever fields and\nmethods are required for its purposes, or it may use these subclasses without\nchange.\n\n\n',directive
'<h3>Notification</h3>\n\nA program may request to be notified of changes in an object\'s reachability by\n<em>registering</em> an appropriate reference object with a <em>reference\nqueue</em> at the time the reference object is created.  ',directive
'Some time after the\ngarbage collector determines that the reachability of the referent has changed\nto the value corresponding to the type of the reference, it will add the\nreference to the associated queue.  ',directive
'The program may remove references from a queue either\nby polling or by blocking until a reference becomes available.  ',directive
'<p> The relationship between a registered reference object and its queue is\none-sided.  ',directive
'If a registered reference becomes unreachable itself, then\nit will never be enqueued.  ',directive
'<p> While some programs will choose to dedicate a thread to removing reference\nobjects from one or more queues and processing them, this is by no means\nnecessary.  ',directive
'<h3>Automatically-cleared references</h3>\n\nSoft and weak references are automatically cleared by the collector before\nbeing added to the queues with which they are registered, if any.  ',directive
'<a name=\"reachability\"></a>\n<h3>Reachability</h3>\n\nGoing from strongest to weakest, the different levels of reachability reflect\nthe life cycle of an object.  ',directive
'<li> An object is <em>strongly reachable</em> if it can be reached by some\nthread without traversing any reference objects.  ',directive
'A newly-created object is\nstrongly reachable by the thread that created it.\n\n',directive
'<li> An object is <em>softly reachable</em> if it is not strongly reachable but\ncan be reached by traversing a soft reference.\n\n',directive
'<li> An object is <em>weakly reachable</em> if it is neither strongly nor\nsoftly reachable but can be reached by traversing a weak reference.  ',directive
'<li> An object is <em>phantom reachable</em> if it is neither strongly, softly,\nnor weakly reachable, it has been finalized, and some phantom reference refers\nto it.\n\n',directive
'\n\nProvides classes and interfaces for obtaining reflective\ninformation about classes and objects.  Reflection allows\nprogrammatic access to information about the fields, methods\nand constructors of loaded classes, and the use of reflected fields,\nmethods, and constructors to operate on their underlying\ncounterparts, within security restrictions.\n<p>\n<code>AccessibleObject</code> allows supression of access checks if\nthe necessary <code>ReflectPermission</code> is available.\n<p>\n<code>Array</code> provides static methods to dynamically create and\naccess arrays.\n<p>\nClasses in this package, along with <code>java.lang.Class</code>\naccommodate applications such as debuggers, interpreters, object\ninspectors, class browsers, and services such as Object Serialization\nand JavaBeans that need access to either the public members of a\ntarget object (based on its runtime class) or the members declared by\na given class.\n\n<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  <li><a href=\"\">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since JDK1.1\n',directive
'Reflection allows\nprogrammatic access to information about the fields, methods\nand constructors of loaded classes, and the use of reflected fields,\nmethods, and constructors to operate on their underlying\ncounterparts, within security restrictions.\n',directive
'<p>\n<code>AccessibleObject</code> allows supression of access checks if\nthe necessary <code>ReflectPermission</code> is available.\n',directive
'<p>\nClasses in this package, along with <code>java.lang.Class</code>\naccommodate applications such as debuggers, interpreters, object\ninspectors, class browsers, and services such as Object Serialization\nand JavaBeans that need access to either the public members of a\ntarget object (based on its runtime class) or the members declared by\na given class.\n\n',directive
'\n\nProvides services that allow Java programming language agents to instrument programs running on the JVM. \nThe mechanism for instrumentation is modification of the byte-codes of methods.\n\n<h2>Package Specification</h2>\n\n<P> \nAn agent is deployed as a JAR file. An attribute in the JAR file manifest specifies the\nagent class which will be loaded to start the agent. For implementations that support a command-line \ninterface, an agent is started by specifying an option on the command-line.  \nImplementations may also support a mechanism to start agents some time after the VM has\nstarted. For example, an implementation may provide a mechanism that allows a tool to \n<i>attach</i> to a running application, and initiate the loading of the tool\'s agent into\nthe running application. The details as to how the load is initiated, is implementation\ndependent.\n\n<h3>Command-Line Interface</h3>\n\n<P> \nOn implementations with a command-line interface, an agent is started by\nadding this option to the command-line:\n<blockquote>\n<code><b>-javaagent:</b></code><i>jarpath[</i><code><b>=</b></code><i>options]</i>\n</blockquote>\n<i>jarpath</i> is the path to the agent JAR file.\n<i>options</i> is the agent options.\nThis switch may be used multiple times on the same command-line, \nthus creating multiple agents.\nMore than one agent may use the same <i>jarpath</i>.\nAn agent JAR file must conform to the JAR file specification.\n\n<P>\nThe manifest of the agent JAR file must contain the attribute <code>Premain-Class</code>. The\nvalue of this attribute is the name of the <i>agent class</i>. The agent class must implement a \npublic static <code>premain</code> method similar in principle to the <code>main</code> application \nentry point.  After the Java Virtual Machine (JVM) has initialized, each <code>premain</code> method \nwill be called in the order the agents were specified, then the real application\n<code>main</code> method will be called. \nEach <code>premain</code> method must return in order for the startup sequence to proceed.\n\n<P>\nThe <code>premain</code> method has one of two possible signatures. The JVM first attempts to\ninvoke the following method on the agent class:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs, Instrumentation inst);\n</code>\n</blockquote>\n\n<P>\nIf the agent class does not implement this method then the JVM will attempt to invoke:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs);\n</code>\n</blockquote>\n\n<P>\nThe agent class may also have an <code>agentmain</code> method for use when the agent is started \nafter VM startup. When the agent is started using a command-line option, the <code>agentmain</code>\nmethod is not invoked.\n\n\n<P>\nThe agent class will be loaded by the system class loader\n(see {@link java.lang.ClassLoader#getSystemClassLoader ClassLoader.getSystemClassLoader}). This is\nthe class loader which typically loads the class containing the application <code>main</code> method.\nThe <code>premain</code> methods will be run under the same security and classloader \nrules as the application <code>main</code> method.\nThere are no modeling restrictions on what the agent <code>premain</code> method may do.\nAnything application <code>main</code> can do, including creating threads, is legal from <code>premain</code>.\n\n<P>\nEach agent is passed its agent options via the <code>agentArgs</code> parameter.\nThe agent options are passed as a single string,\nany additional parsing should be performed by the agent itself.\n\n<P>\nIf the agent cannot be resolved \n(for example, because the agent class cannot be loaded,\nor because the agent class does not have an appropriate <code>premain</code> method), the JVM will abort.\nIf a <code>premain</code> method throws an uncaught exception, the JVM will abort.\n\n\n\n<h3>Starting Agents After VM Startup</h3>\n\n<p>\nAn implementation may provide a mechanism to start agents sometime after the\nthe VM has started. The details as to how this is initiated are implementation \nspecific but typically the application has already started and its <code>\nmain</code> method has already been invoked. In cases where an implementation\nsupports the starting of agents after the VM has started the following applies:\n\n<ol>\n  <li><p>The manifest of the agent JAR must contain the attribute <code>Agent-Class</code>. \n      The value of this attribute is the name of the <i>agent class</i>. </p></li> \n      \n  <li><p>The agent class must implement a public static <code>agentmain</code> method. </p></li>\n\n  <li><p>The system class loader (\n      {@link java.lang.ClassLoader#getSystemClassLoader ClassLoader.getSystemClassLoader}) must\n      support a mechanism to add an agent JAR file to the system class path. <p></li>\n</ol>  \n\n<P>\nThe agent JAR is appended to the system class path. This is the class loader that typically loads \nthe class containing the application <code>main</code> method. The agent class is loaded and the\nJVM attempts to invoke the <code>agentmain</code> method. The JVM first attempts to invoke \nthe following method on the agent class:\n\n<blockquote>\n<code>public static void\nagentmain(String agentArgs, Instrumentation inst);\n</code>\n</blockquote>\n\n<P>\nIf the agent class does not implement this method then the JVM will attempt to invoke:\n\n<blockquote>\n<code>public static void\nagentmain(String agentArgs);\n</code>\n</blockquote>\n\n<P>\nThe agent class may also have an <code>premain</code> method for use when the agent is started\nusing a command-line option. When the agent is started after VM startup the <code>premain</code>\nmethod is not invoked.\n\n\n<P>\nThe agent is passed its agent options via the <code>agentArgs</code> parameter.\nThe agent options are passed as a single string,\nany additional parsing should be performed by the agent itself. \n\n<P>\nThe <code>agentmain</code> method should do any necessary initialization \nrequired to start the agent. When startup is complete the method should \nreturn. If the agent cannot be started\n(for example, because the agent class cannot be loaded,\nor because the agent class does not have a conformant <code>agentmain</code> method), the JVM will\nnot abort. If the <code>agentmain</code> method throws an uncaught exception it will be ignored.\n\n\n\n<h3>Manifest Attributes</h3>\nThe following manifest attributes are defined for an agent JAR file:\n<blockquote>\n<dl>\n<dt><code>Premain-Class</code></dt>\n<dd>\n                        When an agent is specified at JVM launch time this attribute\n\t\t\tspecifies the agent class.\n\t\t\tThat is, the class containing the <code>premain</code> method.\n                        When an agent is specified at JVM launch time this attribute\n\t\t\tis required. If the attribute is not present the JVM will abort.\n                        Note: this is a class name, not a file name or path.\t\t\t\t\t\t\t\n</dd>\n\n<dt><code>Agent-Class</code></dt>\n<dd>\n                        If an implementation supports a mechanism to start agents \n                        sometime after the VM has started then this attribute specifies\n                        the agent class.\n                        That is, the class containing the <code>agentmain</code> method.\n                        This attribute is required, if it is not present the agent\n                        will not be started.\n                        Note: this is a class name, not a file name or path.\n</dd>\t\t\t\n\n<dt><code>Boot-Class-Path</code></dt>\n<dd>\n                        A list of paths to be searched by the bootstrap class\n                        loader. Paths represent directories or libraries\n                        (commonly referred to as JAR or zip libraries on\n                        many platforms). \t\t\t\n                        These paths are searched by the\n                        bootstrap class loader after the platform specific\n                        mechanisms of locating a class have failed.\n                        Paths are searched in the order listed.\n                        Paths in the list are separated by one or more spaces.\n                        A path takes the syntax of the path component of a\n                        hierarchical URI. The path is\n                        absolute if it begins with a slash character (\'/\'),\n                        otherwise it is relative. A relative path is resolved\n                        against the absolute path of the agent JAR file.\n                        Malformed and non-existent paths are ignored.\t\n\t\t\tWhen an agent is started sometime after the VM has\n\t\t\tstarted then paths that do not represent a JAR file\n\t\t\tare ignored.\n                        This attribute is optional.\n</dd>\n<dt><code>Can-Redefine-Classes</code></dt>\n<dd>\n                        Boolean (<code>true</code> or <code>false</code>, case irrelevant).\n                        Is the ability to redefine classes\n                        needed by this agent.\n                        Values other than <code>true</code> are considered <code>false</code>.\n                        This attribute is optional, the default is <code>false</code>.\n</dd>\n<dt><code>Can-Retransform-Classes</code></dt>\n<dd>\n                        Boolean (<code>true</code> or <code>false</code>, case irrelevant).\n                        Is the ability to retransform classes\n                        needed by this agent.\n                        Values other than <code>true</code> are considered <code>false</code>.\n                        This attribute is optional, the default is <code>false</code>.\n</dd>\n<dt><code>Can-Set-Native-Method-Prefix</code></dt>\n<dd>\n                        Boolean (<code>true</code> or <code>false</code>, case irrelevant).\n                        Is the ability to set native method prefix needed by this agent.\n                        Values other than <code>true</code> are considered <code>false</code>.\n                        This attribute is optional, the default is <code>false</code>.\n</dd>\n</dl>\n</blockquote>\n\n<p> \nAn agent JAR file may have both the <code>Premain-Class</code> and <code>Agent-Class</code>\nattributes present in the manifest. When the agent is started on the command-line using\nthe <code>-javaagent</code> option then the <code>Premain-Class</code> attribute\nspecifies the name of the agent class and the <code>Agent-Class</code> attribute is\nignored. Similarly, if the agent is started sometime after the VM has started, then\nthe <code>Agent-Class</code> attribute specifies the name of the agent class\n(the value of <code>Premain-Class</code> attribute is ignored).\n\n<h2>Related Documentation</h2>\n\nFor tool documentation, please see:\n<ul>\n  <li><a href=\"{@docRoot}/../technotes/tools/index.html\">JDK Tools and Utilities</a>\n</ul>\n\n@since JDK1.5\n@revised 1.6\n\n',directive
'Implementations may also support a mechanism to start agents some time after the VM has\nstarted. ',directive
'For example, an implementation may provide a mechanism that allows a tool to \n<i>attach</i> to a running application, and initiate the loading of the tool\'s agent into\nthe running application. ',directive
'This switch may be used multiple times on the same command-line, \nthus creating multiple agents.\n',directive
'More than one agent may use the same <i>jarpath</i>.\n',directive
'An agent JAR file must conform to the JAR file specification.\n\n',directive
'<P>\nThe manifest of the agent JAR file must contain the attribute <code>Premain-Class</code>. ',directive
'The agent class must implement a \npublic static <code>premain</code> method similar in principle to the <code>main</code> application \nentry point.  ',directive
'After the Java Virtual Machine (JVM) has initialized, each <code>premain</code> method \nwill be called in the order the agents were specified, then the real application\n<code>main</code> method will be called. \n',directive
'Each <code>premain</code> method must return in order for the startup sequence to proceed.\n\n',directive
'The JVM first attempts to\ninvoke the following method on the agent class:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs, Instrumentation inst);\n</code>\n</blockquote>\n\n<P>\nIf the agent class does not implement this method then the JVM will attempt to invoke:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs);\n</code>\n</blockquote>\n\n<P>\nThe agent class may also have an <code>agentmain</code> method for use when the agent is started \nafter VM startup. ',directive
'When the agent is started using a command-line option, the <code>agentmain</code>\nmethod is not invoked.\n\n\n',directive
'There are no modeling restrictions on what the agent <code>premain</code> method may do.\n',directive
'Anything application <code>main</code> can do, including creating threads, is legal from <code>premain</code>.\n\n',directive
'The agent options are passed as a single string,\nany additional parsing should be performed by the agent itself.\n\n',directive
'<h3>Starting Agents After VM Startup</h3>\n\n<p>\nAn implementation may provide a mechanism to start agents sometime after the\nthe VM has started. ',directive
'The details as to how this is initiated are implementation \nspecific but typically the application has already started and its <code>\nmain</code> method has already been invoked. ',directive
'In cases where an implementation\nsupports the starting of agents after the VM has started the following applies:\n\n<ol>\n  ',directive
'<li><p>The manifest of the agent JAR must contain the attribute <code>Agent-Class</code>. \n      ',directive
'<li><p>The agent class must implement a public static <code>agentmain</code> method. ',directive
'@link java.lang.ClassLoader#getSystemClassLoader ClassLoader.getSystemClassLoader}) must\n      support a mechanism to add an agent JAR file to the system class path. ',directive
'The agent class is loaded and the\nJVM attempts to invoke the <code>agentmain</code> method. ',directive
'The JVM first attempts to invoke \nthe following method on the agent class:\n\n<blockquote>\n<code>public static void\nagentmain(String agentArgs, Instrumentation inst);\n</code>\n</blockquote>\n\n<P>\nIf the agent class does not implement this method then the JVM will attempt to invoke:\n\n<blockquote>\n<code>public static void\nagentmain(String agentArgs);\n</code>\n</blockquote>\n\n<P>\nThe agent class may also have an <code>premain</code> method for use when the agent is started\nusing a command-line option. ',directive
'When the agent is started after VM startup the <code>premain</code>\nmethod is not invoked.\n\n\n',directive
'The agent options are passed as a single string,\nany additional parsing should be performed by the agent itself. \n\n',directive
'<P>\nThe <code>agentmain</code> method should do any necessary initialization \nrequired to start the agent. ',directive
'When startup is complete the method should \nreturn. ',directive
'When an agent is specified at JVM launch time this attribute\n\t\t\tis required. ',directive
'Note: this is a class name, not a file name or path.\t\t\t\t\t\t\t\n',directive
'<dd>\n                        If an implementation supports a mechanism to start agents \n                        sometime after the VM has started then this attribute specifies\n                        the agent class.\n                        ',directive
'This attribute is required, if it is not present the agent\n                        will not be started.\n                        ',directive
'Note: this is a class name, not a file name or path.\n',directive
'These paths are searched by the\n                        bootstrap class loader after the platform specific\n                        mechanisms of locating a class have failed.\n                        ',directive
'When an agent is started sometime after the VM has\n\t\t\tstarted then paths that do not represent a JAR file\n\t\t\tare ignored.\n                        ',directive
'</blockquote>\n\n<p> \nAn agent JAR file may have both the <code>Premain-Class</code> and <code>Agent-Class</code>\nattributes present in the manifest. ',directive
'Similarly, if the agent is started sometime after the VM has started, then\nthe <code>Agent-Class</code> attribute specifies the name of the agent class\n(the value of <code>Premain-Class</code> attribute is ignored).\n\n',directive
'\n\nProvides the management interface for monitoring and management of the \nJava virtual machine as well as the operating system on which the \nJava virtual machine is running.  It allows both local and remote \nmonitoring and management of the running Java virtual machine.  \n\n<h4>Platform MXBeans</h4>\n\nThis package defines the management interface of the following\ncomponents:\n\n<blockquote>\n<table cellspacing=1 summary=\"Description of the MBeans\">\n<tr>\n<th><p align=\"left\">Management Interface</p></th>\n<th><p align=\"left\">Description</p></th>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.ClassLoadingMXBean}</tt> </td>\n<td> Class loading system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.CompilationMXBean}</tt> </td>\n<td> Compilation system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.MemoryMXBean}</tt> </td>\n<td> Memory system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.ThreadMXBean}</tt> </td>\n<td> Threads system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.RuntimeMXBean}</tt> </td>\n<td> Runtime system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.OperatingSystemMXBean}</tt> </td>\n<td> Operating system on which the Java virtual machine is running.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.GarbageCollectorMXBean}</tt> </td>\n<td> Garbage collector in the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.MemoryManagerMXBean}</tt> </td>\n<td> Memory manager in the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{@link java.lang.management.MemoryPoolMXBean}</tt> </td>\n<td> Memory pool in the Java virtual machine.</td>\n</tr>\n</table>\n</blockquote>\n\n<p>\nA platform MXBean is a <i>managed bean</i> that defines the management\ninterface for one component for the platform and is specified in the\n<a href=\"ManagementFactory.html#MXBean\">\nManagementFactory</a> class.\n\n<p>An application can monitor the instrumentation of the \nJava virtual machine and manage certain characteristics in\nthe following ways:\n<ul>\n<li><i>Direct access to an MXBean interface</i>\n    <ol type=\"a\">\n    <li>Get the MXBean instance through the static factory method\n        and access the MXBean interface locally of the running\n        virtual machine.</li>\n    <li>Construct an MXBean proxy instance that\n        forwards the method calls to a given \n        {@link javax.management.MBeanServer MBeanServer}\n        by calling\n        {@link java.lang.management.ManagementFactory#newPlatformMXBeanProxy\n         ManagementFactory.newPlatformMXBeanProxy}.\n         A proxy is typically constructed to remotely access\n         an MXBean of another running virtual machine.</li>\n    </ol></li>\n<li><i>Indirect access via {@link javax.management.MBeanServer MBeanServer} \n       interface</i>\n    <ol type=\"a\">\n    <li>Go through the \n        {@link java.lang.management.ManagementFactory#getPlatformMBeanServer\n        platform MBeanServer} to access MXBeans locally or\n        a specific <tt>MBeanServerConnection</tt> to access\n        MXBeans remotely.\n        The attributes and operations of an MXBean use only\n        <em>JMX open types</em> which include basic data types, \n        {@link javax.management.openmbean.CompositeData CompositeData},\n        and {@link javax.management.openmbean.TabularData TabularData} \n        defined in {@link javax.management.openmbean.OpenType OpenType}.\n       </li>\n    </ol></li>\n</ul>\n\nBelow shows a few <a href=\"#examples\">examples</a> of different\nways to access MXBeans.\n\n<h4>ManagementFactory</h4>\n\nThe {@link java.lang.management.ManagementFactory} class is the management\nfactory class for the Java platform.  This class provides a set of \nstatic factory methods to obtain the MXBeans for the Java platform\nto allow an application to access the MXBeans directly.\n\n<p>A <em>platform MBeanServer</em> can be accessed with the\n{@link java.lang.management.ManagementFactory#getPlatformMBeanServer\n getPlatformMBeanServer} method.  On the first call to this method,\nit creates the platform MBeanServer and registers all platform MXBeans \nincluding platform MXBeans defined in other packages such as\n{@link java.util.logging.LoggingMXBean}.  \nEach platform MXBean is registered with a unique name defined in the\n{@link java.lang.management.ManagementFactory ManagementFactory} class\nfor constructing {@link javax.management.ObjectName ObjectName}. \nThis is a single MBeanServer that can be shared by different managed \ncomponents running within the same Java virtual machine.\n \n<h4>Interoperability</h4>\n\nA management application and a platform MBeanServer of a running\nvirtual machine can interoperate \nwithout requiring classes used by the platform MXBean interfaces.\nThe data types being transmitted between the JMX connector\nserver and the connector client are JMX\n{@link javax.management.openmbean.OpenType open types} and\nthis allows interoperation across versions.\n\n<p>A data type used by the MXBean interfaces are mapped to\nan open type when being accessed via MBeanServer interface.\nThe data type mapping is specified in the\n{@link java.lang.management.ManagementFactory ManagementFactory} class.\n\n<h4><a name=\"examples\">Ways to Access MXBeans</a></h4>\n\nThere are three different ways to access the management interfaces. \n\n<p>\n<ol>\n<li>Call the methods in the MXBean directly within the same \n    Java virtual machine.\n<blockquote><pre>\n   RuntimeMXBean mxbean = ManagementFactory.getRuntimeMXBean();\n\n   // Get the standard attribute \"VmVendor\"\n   String vendor = mxbean.getVmVendor();\n\n</pre>\n</blockquote>\n</li>\n\n<li>Go through a <tt>MBeanServerConnection</tt> connecting \n    to the <tt>platform MBeanServer</tt> of a running virtual machine.</li>\n<blockquote><pre>\n   MBeanServerConnection mbs;\n\n   // Connect to a running JVM (or itself) and get MBeanServerConnection\n   // that has the JVM MXBeans registered in it\n   ...\n\n   try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer.getAttribute method\n       ...\n   }\n\n</pre></blockquote>\n\n<li>Use MXBean proxy.</li>\n<blockquote><pre>\n   MBeanServerConnection mbs;\n\n   // Connect to a running JVM (or itself) and get MBeanServerConnection\n   // that has the JVM MBeans registered in it\n   ...\n\n   // Get a MBean proxy for RuntimeMXBean interface\n   RuntimeMXBean proxy = \n       ManagementFactory.newPlatformMXBeanProxy(mbs,\n                                                ManagementFactory.RUNTIME_MXBEAN_NAME,\n                                                RuntimeMXBean.class);\n   // Get standard attribute \"VmVendor\" \n   String vendor = proxy.getVmVendor();\n</pre></blockquote>\n</ol>\n\n\n<h4><a name=\"extension\">Platform Extension</a></h4>\n\nA Java virtual machine implementation may add its platform extension to\nthe management interface by defining platform-dependent\ninterfaces that extend the standard management interfaces to include\nplatform-specific metrics and management operations.  \nThe static factory methods in the <tt>ManagementFactory</tt> class will\nreturn the MBeans with the platform extension.\n\n<p>\nIt is recommended to name the platform-specific attributes with\na vendor-specific prefix such as the vendor\'s name to\navoid collisions of the attribute name between the future extension\nto the standard management interface and the platform extension.\nIf the future extension to the standard management interface defines\na new attribute for a management interface and the attribute name\nis happened to be same as some vendor-specific attribute\'s name,\nthe applications accessing that vendor-specific attribute would have\nto be modified to cope with versioning and compatibility issues.\n\n<p>Below is an example showing how to access a platform-specific\nattribute from Sun\'s implementation of the <tt>RuntimeMXBean</tt>.\n\n<p>\n1) Direct access to the Sun-specific MXBean interface\n<blockquote><pre>\n   com.sun.management.RuntimeMXBean mxbean = \n       (com.sun.management.RuntimeMXBean) ManagementFactory.getRuntimeMXBean();\n\n   // Get the standard attribute \"VmVendor\"\n   String vendor = mxbean.getVmVendor();\n\n   // Get the platform-specific attribute \"Bar\"\n   BarType bar = mxbean.getBar();\n\n</pre>\n</blockquote>\n\n<p>\n2) Access the Sun-specific MXBean interface via <tt>MBeanServer</tt>\n\n<blockquote><pre>\n   MBeanServerConnection mbs;\n\n   // Connect to a running JVM (or itself) and get MBeanServerConnection\n   // that has the JVM MXBeans registered in it\n   ...\n\n   try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n\n       // Check if this MXBean contains Sun\'s extension\n       if (mbs.isInstanceOf(oname, \"com.sun.management.RuntimeMXBean\")) {\n           // Get platform-specific attribute \"Bar\"\n           BarType bar = (String) mbs.getAttribute(oname, \"Bar\");\n       }\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer methods\n       ...\n   }\n\n</pre></blockquote>\n\n<p> Unless otherwise noted, passing a <tt>null</tt> argument to a constructor\nor method in any class or interface in this package will cause a {@link\njava.lang.NullPointerException NullPointerException} to be thrown.\n\n<p> The java.lang.management API is thread-safe.\n\n@see <a href=\"../../../javax/management/package-summary.html\">\n     JMX Specification.</a>\n\n@author  Mandy Chung\n@version 1.15, 04/02/10\n@since   1.5\n\n',directive
'@link java.lang.management.ThreadMXBean}</tt> </td>\n<td> Threads system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{',directive
'<li>Construct an MXBean proxy instance that\n        forwards the method calls to a given \n        {',directive
'@link javax.management.MBeanServer MBeanServer}\n        by calling\n        {',directive
'The attributes and operations of an MXBean use only\n        <em>JMX open types</em> which include basic data types, \n        {',directive
'On the first call to this method,\nit creates the platform MBeanServer and registers all platform MXBeans \nincluding platform MXBeans defined in other packages such as\n{',directive
'The data types being transmitted between the JMX connector\nserver and the connector client are JMX\n{',directive
'<li>Call the methods in the MXBean directly within the same \n    Java virtual machine.\n',directive
'try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer.getAttribute method\n       ...\n   ',directive
'<h4><a name=\"extension\">Platform Extension</a></h4>\n\nA Java virtual machine implementation may add its platform extension to\nthe management interface by defining platform-dependent\ninterfaces that extend the standard management interfaces to include\nplatform-specific metrics and management operations.  \n',directive
'<p>\nIt is recommended to name the platform-specific attributes with\na vendor-specific prefix such as the vendor\'s name to\navoid collisions of the attribute name between the future extension\nto the standard management interface and the platform extension.\n',directive
'try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n\n       // Check if this MXBean contains Sun\'s extension\n       if (mbs.isInstanceOf(oname, \"com.sun.management.RuntimeMXBean\")) {\n           // Get platform-specific attribute \"Bar\"\n           BarType bar = (String) mbs.getAttribute(oname, \"Bar\");\n       }\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer methods\n       ...\n   ',directive
'}\n\n</pre></blockquote>\n\n<p> Unless otherwise noted, passing a <tt>null</tt> argument to a constructor\nor method in any class or interface in this package will cause a {',directive
'<p> The java.lang.management API is thread-safe.\n\n',directive
