@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Lfirst-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'@link java.util.SortedSet SortedSet} interfaces.\n',non-directive
'@return <code>true</code> if a replace is in progress\n',non-directive
?,non-directive
'@throws BadLocationException if computing the edit failed\n',non-directive
' Creates a RowLayoutFactory that creates RowLayouts with no margins, fill\n behavior, and default dialog spacing.\n \n',non-directive
'<li>Lazy - creates objects in the list on demand</li>\n',non-directive
'@param closure1  the first closure\n ',non-directive
' The Finish button has been pressed.\n',non-directive
?,non-directive
?,non-directive
' Returns a previously allocated resource associated with the given descriptor, or\n null if none exists yet. \n \n @since 3.1\n\n @param descriptor descriptor to find\n @return a previously allocated resource for the given descriptor or null if none.\n',non-directive
?,non-directive
?,non-directive
' Adds a property change listener to this registry.\n \n',non-directive
'@param text the new text\n',non-directive
' Creates and returns a new image descriptor given ImageData\n describing the image.\n \n',non-directive
' Creates a new preference manager.\n',non-directive
' Creates a mult-value map backed by the given map which returns\n collections of type ArrayList.\n\n ',non-directive
' Set the layout data of the button to a GridData with appropriate heights\n and widths.\n \n @param button\n',non-directive
'@param key the key\n',non-directive
'\nProvides a framework for rule based text scanning\nand uses the framework to provide rule-driven default implementations of\n<tt>IPresentationDamager</tt>, <tt>IPresentationRepairer</tt> and <tt>IDocumentPartitioner</tt>.\n<h2>\nPackage Specification</h2>\n<tt>RuleBasedScanner</tt> is a document-based scanner controlled by <tt>IRule</tt>\nobjects. When evaluated an <tt>IRule</tt> always returns an <tt>IToken</tt>.\nThe package provides a set of rules whereby <tt>PatternRule</tt> is the\nmost important one. <tt>PatternRule</tt> defines a pattern-configurable\nrule.\n',non-directive
' Returns whether the given status object should be displayed.\n \n',non-directive
' Gets an empty map iterator.\n <p>\n This iterator is a valid map iterator object that will iterate\n over nothing.\n\n @return  a map iterator over nothing\n',non-directive
' Sets the size of this page\'s UI component.\n\n @param size the size of the preference page encoded as\n   <code>new Point(width,height)</code>\n',non-directive
'@return a new enumeration\n ',non-directive
'\n\n\nProvides reference-object classes, which support a limited degree of\ninteraction with the garbage collector.  ',non-directive
'A BidiMap is an extension to Map that allows keys and values to be looked up with equal ease.\n',non-directive
' Gets a list based on an iterator.\n <p>\n As the wrapped Iterator is traversed, an ArrayList of its values is\n created. At the end, the list is returned.\n\n @param iterator  the iterator to use, not null\n @param estimatedSize  the initial size of the ArrayList\n @return a list of the iterator contents\n @throws NullPointerException if iterator parameter is null\n @throws IllegalArgumentException if the size is less than 1\n',non-directive
'@since 3.5\n',non-directive
'<li>ListOrdered - ensures that insertion order is retained\n</ul>\n',non-directive
' The margin width; <code>5</code> pixels by default.\n',non-directive
?,non-directive
?,non-directive
' Undoes everything that was done by {',non-directive
'@param value the new default value of the preference\n',non-directive
'<li>equalWidth(false)</li>\n </ul>\n ',non-directive
?,non-directive
?,non-directive
' Adds the pair <code>key/value</code> to this dialog settings.\n \n',non-directive
?,non-directive
' Text limit constant (value <code>-1</code>) indicating unlimited\n text limit and width.\n',non-directive
' Sets the width and height hints. ',non-directive
'@since 3.3\n',non-directive
?,non-directive
' Creates a new FontDescriptor given an OS-specific font name, height, and style.\n \n',non-directive
'@see org.apache.commons.collections.functors.NOPClosure\n \n ',non-directive
'@author Paul Jack\n ',non-directive
'@param blockingStatus The status that describes the blockage\n ',non-directive
'The button heights are now determined by the layout.\n',non-directive
?,non-directive
' Gets an iterator over the end part of an object or primitive array.\n <p>\n This method will handle primitive arrays as well as object arrays.\n The primitives will be wrapped in the appropriate wrapper class.\n\n @param array  the array over which to iterate\n @param start  the index to start iterating at\n @return an iterator over part of the array\n @throws IllegalArgumentException if the array is not an array\n @throws IndexOutOfBoundsException if start is less than zero or greater\n  than the length of the array\n @throws NullPointerException if array is null\n',non-directive
'<p>\n This iterator is a valid map iterator object that will iterate\n over nothing.\n\n ',non-directive
?,non-directive
'@param key  the key of the value to look up in that map\n  ',non-directive
'\n\nProvides classes that are fundamental to the design of the Java\nprogramming language. ',non-directive
' Converts the given value into a boolean.\n ',non-directive
' Tests whether this page\'s UI content has already been created.\n \n @return <code>true</code> if the control has been created, and\n         <code>false</code> if not\n',non-directive
'@return the value in the Map as a byte, <code>defaultValue</code> if null map input\n',non-directive
' Sets the preference store used by this field editor.\n\n ',non-directive
'</dd>\n<dt><code>Can-Retransform-Classes</code></dt>\n',non-directive
?,non-directive
?,non-directive
' Creates an empty font registry.\n\n ',non-directive
'<li>Transformed - transforms elements as they are added\n</ul>\n',non-directive
'The data type mapping is specified in the\n{',non-directive
?,non-directive
' Adds a listener for page changes to the list of page changing listeners\n registered for this dialog. Has no effect if an identical listener is\n already registered.\n \n @param listener\n            a page changing listener\n @since 3.3\n',non-directive
'\nProvides support for layout generation. \n',non-directive
' Sets the end of this range, keeping {',non-directive
?,non-directive
?,non-directive
' Converts the given boolean object to a string.\n ',non-directive
'\n<p>\nInternal support classes and helpers for the <tt>org.eclipse.jface.text.source</tt> package.\n',non-directive
'@param reason\n            IStatus that gives the details\n',non-directive
'@param enabled indicates whether auto activation is enabled or not\n',non-directive
' Reveals the given region. ',non-directive
' Converts the given value into a float.\n This method fails if the value does not represent a float.\n\n @param value the value to be converted\n @return the value as a float\n @exception DataFormatException if the given value does not represent\n\ta float\n',non-directive
?,non-directive
'<LI>Ability to retrieve values from automatically generated columns\n  ',non-directive
?,non-directive
' The <code>WizardPage</code> implementation of this method declared on\n <code>DialogPage</code> returns the shell of the container.\n ',non-directive
' Loads this preference store from the given input stream. Default\n preference values are not affected.\n \n @param in\n            the input stream\n @exception java.io.IOException\n                if there is a problem loading this store\n',non-directive
'This allows callers to start with the generated values and tweak one or two settings\n before applying the GridData to the control.\n ',non-directive
'<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'@see StringButtonFieldEditor#VALIDATE_ON_KEY_STROKE\n ',non-directive
' Returns the currentPage.\n @return IPreferencePage\n @since 3.1\n',non-directive
'@return the number of pixels\n',non-directive
' Gets a list iterator over the end part of an object or primitive array.\n ',non-directive
'@return the title bar color\n',non-directive
'@since 3.1\n \n ',non-directive
'@since 3.0\n',non-directive
'@see ColorRegistry#get(String)\n ',non-directive
' Gets a Float from a Map in a null-safe manner.\n <p>\n The Float is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a Float, <code>null</code> if null map input\n',non-directive
'<li>HORIZONTAL: Position the controls horizontally from left to right</li>\n ',non-directive
' Returns the position category.\n\n ',non-directive
' Left margin in dialog units (value 20).\n',non-directive
'Although the JDBC<sup><font size=-2>TM</font></sup> API is mainly geared \nto passing SQL statements to a database, it provides for reading and\nwriting data from any data source with a tabular format.\n',non-directive
?,non-directive
'Converts the int <code>value</code> to a string and\n adds the pair <code>key/value</code> to this dialog settings.\n \n',non-directive
'@author Max Rydahl Andersen\n ',non-directive
' Validation strategy constant (value <code>0</code>) indicating that\n the editor should perform validation after every key stroke.\n\n ',non-directive
?,non-directive
'@return <code>true</code> if there is a value for this key\n',non-directive
' Creates a new boolean field editor\n',non-directive
'<li>Making an entry in a <code>Connection</code> object\'s type map\n      that contains two things:\n   <ul>\n       ',non-directive
?,non-directive
'@param heightDelta a change in height, in points. ',non-directive
'<p>\n The long is obtained from the results of {',non-directive
?,non-directive
?,non-directive
?,non-directive
' Sets the width and height hints. ',non-directive
?,non-directive
'@link GC} for all model (document) lines in\n <code>visibleModelLines</code>.\n\n ',non-directive
' {@inheritDoc}\n \n ',non-directive
'<p>\n The result of this method is typically used by the wizard container to enable\n or disable the Finish button.\n ',non-directive
'The reader/writer facility, available through the \n<code>javax.sql.RowSet</code> group of interfaces, can be customized to\nuse and update data from a spread sheet, flat file, or any other tabular \ndata source.\n',non-directive
' Sets this dialog page\'s image.\n\n @param image the image for this dialog page, \n  or <code>null</code> if none\n',non-directive
?,non-directive
' Extension interface for {',non-directive
'<h2>Package Specification</h2>\n\n<ul>\n  ',non-directive
'@return a combination iterator over the iterators\n ',non-directive
' Returns an iterator over the subnodes (immediate children)\n of this contribution node.\n\n @return an IPreferenceNode array containing the child nodes\n',non-directive
' Get the composite that is showing the page.\n\n ',non-directive
'<li>wrap(true)</li>\n ',non-directive
' Instantiate a new title area dialog.\n \n',non-directive
' Post-order means visit the children, and then the root.\n',non-directive
' An abstract base class for dialogs with a status bar and OK/CANCEL buttons.\n ',non-directive
?,non-directive
'@return a combination iterator over the iterators\n ',non-directive
?,non-directive
' Creates a new RowDataFactory initialized with the SWT defaults.\n \n <p>\n Initial values are:\n </p>\n \n <ul>\n <li>exclude(false)</li>\n <li>hint(SWT.DEFAULT, SWT.DEFAULT)</li>\n </ul>\n \n @return a new GridDataFactory instance\n',non-directive
'@param value the integer object\n ',non-directive
?,non-directive
'Templates are specified as text, variables are defined using the <tt>${variable}</tt>\nnotation known from\nAnt, for example. ',non-directive
' Gets a double from a Map in a null-safe manner,\n using the default value if the the conversion fails.\n <p>\n The double is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @param defaultValue  return if the value is null or if the\n     conversion fails\n @return the value in the Map as a double, <code>defaultValue</code> if null map input\n',non-directive
'@see org.apache.commons.collections.functors.SwitchClosure\n \n ',non-directive
' Gets a Short from a Map in a null-safe manner.\n <p>\n The Short is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a Short, <code>null</code> if null map input\n',non-directive
'@param mw\n            the margin width\n ',non-directive
' Creates a new wizard selection page with the given name, and\n with no title or image.\n\n ',non-directive
?,non-directive
'@see org.eclipse.swt.widgets.Scale#setPageIncrement(int)\n',non-directive
'@param iterator  the iterator to make immutable\n ',non-directive
'Returns the given default value if the \n value does not represent a double.\n\n ',non-directive
'@return the hashmap containing the data\n ',non-directive
' Undoes whatever was done by createColor. \n \n',non-directive
' The Next button has been pressed.\n',non-directive
?,non-directive
'Otherwise, <code>defaultValue</code> is returned.\n\n ',non-directive
' Gets a button in this dialog\'s button bar.\n \n @param index\n            the index of the button in the dialog\'s button bar\n @return a button in the dialog\'s button bar\n',non-directive
'@exception DataFormatException if the given value does not represent\n\ta point\n',non-directive
?,non-directive
' Returns the default value for the integer-valued preference\n with the given name.\n Returns the default-default value (<code>0</code>) if there\n is no default preference with the given name, or if the default \n value cannot be treated as an integer.\n\n @param name the name of the preference\n @return the default value of the named preference\n',non-directive
' Sets the default value for the boolean-valued preference with the\n given name. \n ',non-directive
' Stores this field editor\'s value back into the preference store.\n',non-directive
'@param max the maximum allowed value (inclusive)\n',non-directive
?,non-directive
'@param closures  a collection of closures to chain\n ',non-directive
' The label control for the task. Kept for backwards compatibility.\n',non-directive
'</p>\n\n ',non-directive
?,non-directive
' Gets a float from a Map in a null-safe manner.\n <p>\n The float is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a float, <code>0.0F</code> if null map input\n',non-directive
'@link ITextSelection}s.\n \n',non-directive
'Character keys are keys that have an ASCII representation (e.g., Space, \'A\' and\nBackspace).  ',non-directive
?,non-directive
' Sets the title image to be shown in the title area of this dialog.\n \n',non-directive
' Convenience API. ',non-directive
'@author Stephen Colebourne\n ',non-directive
'<li><a href=\"\">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n',non-directive
'@since 3.5\n',non-directive
'@return the number of pixels\n',non-directive
'@param iterator  the iterator to use, not null\n ',non-directive
' Return the Down button.  \n \n',non-directive
'@param original array to copy\n ',non-directive
'This is the usual way to convert a Color into\n a ColorDescriptor. ',non-directive
'<li>hint(SWT.DEFAULT, SWT.DEFAULT)</li>\n ',non-directive
' Retained for backward compatibility.\n \n Returns the title area composite. There is no composite in this\n implementation so the shell is returned.\n \n @return Composite\n @deprecated\n',non-directive
'@param value the identifier for the font\n ',non-directive
?,non-directive
?,non-directive
'A completion can also\nbe a incomplete in itself and content assist provides means to deal with\nnested completions.\n',non-directive
' The standard implementation of the {',non-directive
'@param newPage\n',non-directive
' Creates a GridDataFactory initialized with defaults that will cause\n the control to fill its cell. ',non-directive
?,non-directive
'<li>Federal Information Processing Standards Publication (FIPS PUB) 186:\n    Digital Signature Standard (DSS)</li>\n</ul>\n\n',non-directive
'@return a new RowLayout\n',non-directive
'@since\t  1.2\n\n<!--\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
' Creates a new preference manager with the given\n path separator.\n \n @param separatorChar\n',non-directive
' Returns the default minimum button size, in pixels\n \n @return the default minimum button size, in pixels\n',non-directive
'@param imageDescriptor\n            the default page image descriptor\n',non-directive
'This method fails if the value does not represent an int.\n\n ',non-directive
?,non-directive
'@return a new FontDescriptor with the given style\n \n ',non-directive
'@see  org.eclipse.core.runtime.IProgressMonitorWithBlocking#setBlocked(IStatus)\n ',non-directive
' Set the current page to be newPage.\n \n',non-directive
' Registers a given content assist processor for a particular content type.\n If there is already a processor registered for this type, the new processor\n is registered instead of the old one.\n\n @param processor the content assist processor to register, or <code>null</code> to remove an existing one\n @param contentType the content type under which to register\n',non-directive
'<p>\nThe following implementations are provided in the package:\n<ul>\n',non-directive
' Get the page for the node.\n ',non-directive
' Returns whether the current page is valid.\n \n',non-directive
'</p>\n\n ',non-directive
'Use the method <code>setTextLimit</code> to limit the text.\n \n',non-directive
?,non-directive
'<p>\n The dialog store is used to record state between\n wizard invocations (for example, radio button selections,\n last directory, etc.).\n ',non-directive
' Returns the default image that will be returned in the event that the intended\n image is missing.\n \n',non-directive
?,non-directive
'@see IPageChangingListener#handlePageChanging(PageChangingEvent)\n ',non-directive
'<p>\n The byte is obtained from the results of {',non-directive
'@param enforceAbsolute <code>true</code> if the file path\n  must be absolute, and <code>false</code> otherwise\n ',non-directive
'@param name the name of the preference\n ',non-directive
'@since 3.2\n',non-directive
?,non-directive
'@return <code>true</code> if the iterator has a previous element\n',non-directive
'These are usually used in maps, however they can be used as data holders in any collection.\n',non-directive
'@return the number of pixels\n',non-directive
' Returns the top level control for this dialog page.\n ',non-directive
?,non-directive
?,non-directive
'@see Wizard\n',non-directive
'@throws NullPointerException if iterators array is null or contains a null\n',non-directive
'@return the value as a RGB color value, or the default value\n',non-directive
'@since\t  1.5\n\n',non-directive
'</p> \n \n ',non-directive
' Returns the default value for the integer-valued preference\n with the given name.\n ',non-directive
' Sets the current value of the preference with the given name\n in the given preference store. ',non-directive
' A field editor for an enumeration type preference.\n The choices are presented as a list of radio buttons.\n',non-directive
' Identifier for the color used for the background of content assist\n popup dialogs.\n \n @since 3.4\n',non-directive
'</OL>\n\n',non-directive
?,non-directive
'@link #start()} constant.\n\n ',non-directive
'@param defaultValue  what to return if the value is null or if the\n     conversion fails\n  ',non-directive
'@return the default color to use for displaying errors.\n ',non-directive
'@link org.apache.commons.collections.SortedBidiMap SortedBidiMap} interfaces.\n',non-directive
' Creates a string field editor.\n ',non-directive
' Set the IDialogBlockedHandler to be used by WizardDialogs and\n ModalContexts.\n \n',non-directive
?,non-directive
'<LI>Metadata\n  <UL>\n\t ',non-directive
'@param selection the selection\n ',non-directive
' Sets the margins for layouts created with this factory. ',non-directive
' @param display the display the color is from\n @return the default color to use for displaying active hyperlinks.\n @see ColorRegistry#get(String)\n @see JFacePreferences#ACTIVE_HYPERLINK_COLOR\n',non-directive
'<LI>Scrollable result sets--using new methods in the <code>ResultSet</code>\n\t  interface that allow the cursor to be moved to a particular row or to a\n\t  position relative to its current position\n  ',non-directive
?,non-directive
'@return Point The image size\n  \n',non-directive
'@since 3.2\n',non-directive
'<li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n',non-directive
'Converts the double <code>value</code> to a string and\n adds the pair <code>key/value</code> to this dialog settings.\n \n',non-directive
?,non-directive
'@version  1.11, 04/02/10\n',non-directive
'@return this\n',non-directive
?,non-directive
' Button id for a \"Cancel\" button (value 1).\n',non-directive
?,non-directive
'<li>Use MXBean proxy.</li>\n<blockquote><pre>\n   MBeanServerConnection mbs;\n\n   // Connect to a running JVM (or itself) and get MBeanServerConnection\n   // that has the JVM MBeans registered in it\n   ...\n\n   ',non-directive
' Returns the IDialogSettings name.\n \n @return the name\n',non-directive
' Adds the listener to the collection of listeners who will be\n notified when the current location has changed or is about to change.\n\n ',non-directive
' Enables the content assistant\'s auto activation mode.\n\n ',non-directive
'@param toggleState\n            the initial state for the toggle\n  \n',non-directive
'<LI><code>ResultSetMetaData</code> interface -- provides information\n              about the columns of a <code>ResultSet</code> object\n\t ',non-directive
'<p> Instances of the {',non-directive
?,non-directive
?,non-directive
?,non-directive
'@return Button\n',non-directive
'@author <a href=\"mailto:equinus100@hotmail.com\">Ashwin S</a>\n ',non-directive
?,non-directive
?,non-directive
' Replaces the following style attributes of the font definition of the <code>html</code>\n element:\n <ul>\n <li>font-size</li>\n <li>font-weight</li>\n <li>font-style</li>\n <li>font-family</li>\n </ul>\n The font\'s name is used as font family, a <code>sans-serif</code> default font family is\n appended for the case that the given font name is not available.\n <p>\n If the listed font attributes are not contained in the passed style list, nothing happens.\n </p>\n\n @param styles CSS style definitions\n @param fontData the font information to use\n @return the modified style definitions\n @since 3.3\n',non-directive
'@link java.util.List List} interface.\n',non-directive
'@return the border Color for widgets that display errors.\n ',non-directive
'@return <code>true</code> if the control has been created, and\n         <code>false</code> if not\n',non-directive
?,non-directive
' Creates the progress monitor\'s UI parts and layouts them\n according to the given layout. ',non-directive
'@since 3.3\n',non-directive
'@param key\n            the key.\n ',non-directive
?,non-directive
?,non-directive
'@param methodName  the name of the method\n ',non-directive
' The Back button has been pressed.\n',non-directive
'@param window\n            the window to create a GC on for calculation.\n ',non-directive
'@since Commons Collections 3.2\n',non-directive
'<li>KeyValue - a key and value pair, without map entry semantics\n',non-directive
'@param listener a property change listener\n',non-directive
' Defines a functor interface implemented by classes that transform one\n object into another.\n ',non-directive
' Creates the preference page for this node.\n',non-directive
' Returns the leading image width.\n\n @return the size of the leading image, by default <code>0</code> is returned\n @since 3.4\n',non-directive
'@return a FontDescriptor whose height differs from the reciever by the given number\n of points. \n ',non-directive
' Removes the given preference node from the list of subnodes\n (immediate children) of this node.\n\n @param node the node to remove\n @return <code>true</code> if the node was removed,\n  and <code>false</code> otherwise\n',non-directive
?,non-directive
'@see #getDialogBoundsSettings()\n ',non-directive
?,non-directive
'@see IMessageProvider\n',non-directive
'<li>CaseInsensitiveMap - map that compares keys in a case insensitive way\n',non-directive
'<ul>\n   ',non-directive
' Gets a Byte from a Map in a null-safe manner.\n ',non-directive
'\nProvides a framework for viewers that handle deferred contents. \n',non-directive
' Sets the title bar color for this wizard.\n \n @param color\n            the title bar color\n',non-directive
'@link String} and\n {',non-directive
'@param layout The SWT grid bag layout used by the part. ',non-directive
' The default-default value for double preferences (<code>0.0</code>).\n',non-directive
?,non-directive
?,non-directive
'@param parent the parent of the field editor\'s control\n',non-directive
?,non-directive
'</ul>\n\n\n',non-directive
'@return the value in the Map as a Boolean, <code>null</code> if null map input\n',non-directive
'@return the default color to use for displaying hyperlinks.\n ',non-directive
' Adds the pair <code>key/value</code> to this dialog settings.\n \n @param key\n            the key.\n @param value\n            the value to be associated with the <code>key</code>\n',non-directive
' Interface for UI components which can execute a long-running operation\n in the form of an <code>IRunnableWithProgress</code>.\n ',non-directive
?,non-directive
'@return the list of adjusted line ranges\n',non-directive
'@link javax.management.openmbean.CompositeData CompositeData},\n        and {',non-directive
'<p>\nThe following decorators are provided in the package:\n<ul>\n',non-directive
'<li>\nfont registries (<tt>FontRegistry</tt>) - for hanging on to the SWT font\nobjects needed by an application</li>\n\n',non-directive
'@see #spacing(int, int)\n',non-directive
?,non-directive
'<dd>Provides a formal grammar for reading and writing key sequences.</dd>\n<dt>NativeKeyFormatter</dt>\n',non-directive
' Sets the current value of the float-valued preference with the\n given name.\n ',non-directive
'@param store the preference store\n ',non-directive
?,non-directive
?,non-directive
' Creates a progress monitor dialog under the given shell. The dialog has a\n standard title and no image. <code>open</code> is non-blocking.\n \n @param parent\n            the parent shell, or <code>null</code> to create a top-level\n            shell\n',non-directive
' Informs this field editor\'s listener, if it has one, about a change to\n one of this field editor\'s boolean-valued properties. Does nothing\n if the old and new values are the same.\n\n @param property the field editor property name, \n   such as <code>VALUE</code> or <code>IS_VALID</code>\n @param oldValue the old value\n @param newValue the new value\n',non-directive
'@param show <code>true</code> to show the author, <code>false</code> to hide it\n',non-directive
'@since 3.3\n',non-directive
?,non-directive
' Title area fields\n',non-directive
'  Looks up the given key in the given map, converting null into the\n  given default value.\n\n  @param map  the map whose value to look up\n  @param key  the key of the value to look up in that map\n  @param defaultValue  what to return if the value is null\n  @return  the value in the map, or defaultValue if the original value\n    is null or the map is null\n',non-directive
?,non-directive
'@param parent\n            The widgets parent\n ',non-directive
' Constant for an info message (value 1).\n',non-directive
' Convenience API. Converts the int <code>value</code> to a string and\n adds the pair <code>key/value</code> to this dialog settings.\n \n @param key\n            the key.\n @param value\n            the value to be associated with the <code>key</code>\n',non-directive
?,non-directive
' Returns this field editor\'s shell.\n\n ',non-directive
'@param value the double value\n ',non-directive
?,non-directive
'@return a new GridDataFactory instance\n',non-directive
' Creates a new field editor.\n',non-directive
' The symbolic font name for the dialog font (value\n <code>\"org.eclipse.jface.dialogfont\"</code>).\n',non-directive
'@return the validator\n',non-directive
'@since 3.5\n',non-directive
' The <code>WizardPage</code> implementation of this method \n declared on <code>DialogPage</code> updates the container\n if this is the current page.\n',non-directive
'@link java.util.logging.LoggingMXBean}.  \n',non-directive
?,non-directive
' Image registry key for info message image (value\n <code>\"dialog_messasge_info_image\"</code>).\n \n @since 2.0\n',non-directive
?,non-directive
'@param defaultValue  what to return if the value is null or if the\n     conversion fails\n  ',non-directive
'<li>margins(0,0)</li>\n ',non-directive
'@since 2.1\n',non-directive
'If there isn\'t any value under the given key, the key is\n returned.\n \n',non-directive
'@since 3.1\n',non-directive
'<li><a href=\"\">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n',non-directive
?,non-directive
'@param w\n            the control\n',non-directive
' Creates a ProgressMonitorPart.\n ',non-directive
' Sets the wizard this dialog is currently displaying.\n \n @param newWizard\n            the wizard\n',non-directive
?,non-directive
'@param msg the error message\n',non-directive
' Initialize the progress bar.\n \n',non-directive
' The default-default value for long preferences (<code>0L</code>).\n',non-directive
'@link #end()} constant.\n\n ',non-directive
'@link Iterator}s.\n ',non-directive
'@return The string representation of the font data arra.\n ',non-directive
'@param toDestroy a Color that was previously allocated by an equal ColorDescriptor\n',non-directive
?,non-directive
'<li><a href=\"../../../technotes/guides/jdbc/getstart/GettingStartedTOC.fm.html\">Getting Started</a>--overviews of the major interfaces\n<P>\n  ',non-directive
'<li>TreeBidiMap - red-black tree implementation of OrderedBidiMap\n</ul>\n',non-directive
?,non-directive
'For example in \'Foo.txt - myproject/bar\', the qualifier\n is \'- myproject/bar\'.\n \n',non-directive
?,non-directive
'\n<p>\nInternal classes and helpers to implement the revision model and its UI presentation. ',non-directive
'<p>\n The Long is obtained from the results of {',non-directive
' Creates a string button field editor.\n \n',non-directive
' Thrown to indicate that an attempt to create or modify a {',non-directive
'@param <K>\n ',non-directive
?,non-directive
'Convert the value of the given key in this dialog\n settings to a int and return it.\n \n',non-directive
'@since 3.0\n',non-directive
?,non-directive
' Creates a string field editor.\n ',non-directive
' Returns the default font to use for this dialog page.\n \n',non-directive
'@return a new FontDescriptor with the given additional style bits\n ',non-directive
' Vertical margin in dialog units (value 7).\n',non-directive
' Returns the default value for the long-valued preference\n with the given name.\n Returns the default-default value (<code>0L</code>) if there\n is no default preference with the given name, or if the default \n value cannot be treated as a long.\n\n @param name the name of the preference\n @return the default value of the named preference\n',non-directive
' The progress indicator control.\n',non-directive
'<h2>\nPackage Specification</h2>\nContribution managers coordinate contributions to shared UI resources such\nas menus, menu bars, tool bars, and status lines. ',non-directive
'@param lines the number of lines to query\n ',non-directive
' Updates the title to reflect the state of the \n currently active page in this container.\n ',non-directive
'@link #getNumber(Map,Object)}.\n\n ',non-directive
'@param key\n            the key\n ',non-directive
?,non-directive
'@param node the starting node\n ',non-directive
'@param node\n \n ',non-directive
?,non-directive
'The primitives will be wrapped in the appropriate wrapper class.\n\n ',non-directive
' Returns the predecessor of the given page.\n ',non-directive
' EnumerationUtils is not normally instantiated.\n',non-directive
?,non-directive
' Returns the global resource manager for the given display\n \n ',non-directive
'@param complete <code>true</code> if this page is complete, and\n   and <code>false</code> otherwise\n ',non-directive
?,non-directive
'@return the value in the Map as a Byte, <code>null</code> if null map input\n',non-directive
' Instantiate a new title area dialog.\n \n @param parentShell\n            the parent SWT shell\n',non-directive
?,non-directive
'@param store the preference store\n ',non-directive
'Individual dialogs may always set the shell \n style to ensure that a dialog is resizable, but using this\n method ensures that resizable dialogs will be created with\n the same set of style bits.\n \n',non-directive
'@since 3.1 \n\n ',non-directive
'@return a list iterator over part of the array\n ',non-directive
?,non-directive
'@param name the name of the preference\n ',non-directive
' Returns the preference page for this node.\n\n ',non-directive
' Creates the buttons for this dialog\'s button bar.\n ',non-directive
'<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
' A position updater that never deletes a position. ',non-directive
' Computes a size for this page\'s UI component. \n\n @return the size of the preference page encoded as\n   <code>new Point(width,height)</code>, or \n   <code>(0,0)</code> if the page doesn\'t currently have any UI component\n',non-directive
'<li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n',non-directive
' Sets or clears the container of this page.\n\n @param preferencePageContainer the preference page container, or <code>null</code> \n',non-directive
'\n<p>\nThis package contains implementations of the\n{',non-directive
'@return the color-valued preference\n',non-directive
?,non-directive
?,non-directive
' Gets a list iterator over the end part of an object array.\n\n ',non-directive
?,non-directive
' Removes the provided page changing listener from the list of page\n changing listeners registered for the dialog.\n \n @param listener\n            a page changing listener\n @since 3.3\n',non-directive
'The mechanism for instrumentation is modification of the byte-codes of methods.\n\n',non-directive
' Update the tree to use the specified <code>Font</code>.\n \n',non-directive
?,non-directive
' Creates a new processor on the given viewer.\n \n @param viewer the viewer\n',non-directive
?,non-directive
'@param offset the offset of the selection based on the subject\'s model e.g. ',non-directive
'@param name the name of the preference this field editor works on\n ',non-directive
' Returns the current value of the integer-valued preference with the\n given name.\n Returns the default-default value (<code>0</code>) if there\n is no preference with the given name, or if the current value \n cannot be treated as an integter.\n\n @param name the name of the preference\n @return the int-valued preference\n',non-directive
' Sets the margins for layouts created with this factory. ',non-directive
'@param defaultValue  return if the value is null or if the\n     conversion fails\n ',non-directive
'<li><code>int</code> = <code>0</code></li>\n  ',non-directive
'@link org.apache.commons.collections.BidiMap BidiMap},\n{',non-directive
'@throws IllegalArgumentException if the closures collection is empty\n ',non-directive
'@link #delete(ISelection)} to the\n underlying document.\n \n',non-directive
?,non-directive
' Create a default instance of the blocked handler which does not do\n anything.\n',non-directive
'If the future extension to the standard management interface defines\na new attribute for a management interface and the attribute name\nis happened to be same as some vendor-specific attribute\'s name,\nthe applications accessing that vendor-specific attribute would have\nto be modified to cope with versioning and compatibility issues.\n\n',non-directive
' Instructs the GridLayout to ignore this control when performing layouts.\n \n',non-directive
'@return the value.\n ',non-directive
' An empty unmodifiable map.\n ',non-directive
' Converts a font data object to a string. The string representation is\n \"font name-style-height\" (for example \"Times New Roman-bold-36\").\n @param value The font data.\n @return The string representation of the font data object.\n',non-directive
